codigo,nombre,tipo,nivel,padre_codigo,descripcion,estado,es_debito,registra_tercero
530540,GASTOS MANEJO Y EMISION DE BONOS ,gasto,4,5305,,1,1,0
53054001,Gastos Manejo Y Emision De Bonos ,gasto,5,530540,,1,1,1
530545,PRIMA AMORTIZADA ,gasto,4,5305,,1,1,0
53054501,Prima Amortizada ,gasto,5,530545,,1,1,1
530595,OTROS ,gasto,4,5305,,1,1,0
53059501,Otros ,gasto,5,530595,,1,1,1
530599,AJUSTES POR INFLACION ,gasto,4,5305,,1,1,0
53059901,Ajustes Por Inflacion ,gasto,5,530599,,1,1,1
5310,PERDIDA EN VENTA Y RETIRO DE BIENES ,gasto,3,53,,1,1,0
531005,VENTA DE INVERSIONES ,gasto,4,5310,,1,1,0
53100501,Venta De Inversiones ,gasto,5,531005,,1,1,1
531010,VENTA DE CARTERA ,gasto,4,5310,,1,1,0
53101001,Venta De Cartera ,gasto,5,531010,,1,1,1
531015,VENTA DE PROPIEDADES PLANTA Y EQUIPO ,gasto,4,5310,,1,1,0
53101501,Venta De Propiedades Planta Y Equipo ,gasto,5,531015,,1,1,1
531020,VENTA DE INTANGIBLES ,gasto,4,5310,,1,1,0
53102001,Venta De Intangibles ,gasto,5,531020,,1,1,1
531025,VENTA DE OTROS ACTIVOS ,gasto,4,5310,,1,1,0
53102501,Venta De Otros Activos ,gasto,5,531025,,1,1,1
531030,RETIRO DE PROPIEDADES PLANTA Y EQUIPO ,gasto,4,5310,,1,1,0
53103001,Retiro De Propiedades Planta Y Equipo ,gasto,5,531030,,1,1,1
531035,RETIRO DE OTROS ACTIVOS ,gasto,4,5310,,1,1,0
53103501,Retiro De Otros Activos ,gasto,5,531035,,1,1,1
531040,PERDIDAS POR SINIESTROS ,gasto,4,5310,,1,1,0
53104001,Perdidas Por Siniestros ,gasto,5,531040,,1,1,1
531095,OTROS ,gasto,4,5310,,1,1,0
53109501,Otros ,gasto,5,531095,,1,1,1
531099,AJUSTES POR INFLACION ,gasto,4,5310,,1,1,0
53109901,Ajustes Por Inflacion ,gasto,5,531099,,1,1,1
5315,GASTOS EXTRAORDINARIOS ,gasto,3,53,,1,1,0
531505,COSTAS Y PROCESOS JUDICIALES ,gasto,4,5315,,1,1,0
53150501,Costas Y Procesos Judiciales ,gasto,5,531505,,1,1,1
531510,ACTIVIDADES CULTURALES Y CIVICAS ,gasto,4,5315,,1,1,0
53151001,Actividades Culturales Y Civicas ,gasto,5,531510,,1,1,1
531515,COSTOS Y GASTOS DE EJERCICIOS ANTERIORES ,gasto,4,5315,,1,1,0
53151501,Costos Y Gastos De Ejercicios Anteriores ,gasto,5,531515,,1,1,1
531520,IMPUESTOS ASUMIDOS ,gasto,4,5315,,1,1,0
53152001,Impuestos Asumidos ,gasto,5,531520,,1,1,1
531595,OTROS ,gasto,4,5315,,1,1,0
53159501,Otros ,gasto,5,531595,,1,1,1
531599,AJUSTES POR INFLACION ,gasto,4,5315,,1,1,0
53159901,Ajustes Por Inflacion ,gasto,5,531599,,1,1,1
5395,GASTOS DIVERSOS ,gasto,3,53,,1,1,0
539505,DEMANDAS LABORALES ,gasto,4,5395,,1,1,0
53950501,Demandas Laborales ,gasto,5,539505,,1,1,1
539510,DEMANDAS POR INCUMPLIMIENTO DE CONTRATOS ,gasto,4,5395,,1,1,0
53951001,Demandas Por Incumplimiento De Contratos ,gasto,5,539510,,1,1,1
539515,INDEMNIZACIONES ,gasto,4,5395,,1,1,0
53951501,Indemnizaciones ,gasto,5,539515,,1,1,1
539520,MULTAS- SANCIONES Y LITIGIOS ,gasto,4,5395,,1,1,0
53952001,Multas- Sanciones Y Litigios ,gasto,5,539520,,1,1,1
539525,DONACIONES ,gasto,4,5395,,1,1,0
53952501,Donaciones ,gasto,5,539525,,1,1,1
539530,CONSTITUCION DE GARANTIAS ,gasto,4,5395,,1,1,0
53953001,Constitucion De Garantias ,gasto,5,539530,,1,1,1
539535,AMORTIZACION DE BIENES ENTREGADOS EN COMODATO ,gasto,4,5395,,1,1,0
53953501,Amortizacion De Bienes Entregados En Comodato ,gasto,5,539535,,1,1,1
539595,OTROS ,gasto,4,5395,,1,1,0
53959501,Otros ,gasto,5,539595,,1,1,1
539599,AJUSTES POR INFLACION ,gasto,4,5395,,1,1,0
53959901,Ajustes Por Inflacion ,gasto,5,539599,,1,1,1
54,IMPUESTO DE RENTA Y COMPLEMENTARIOS ,gasto,2,5,Costos por operaciones financieras. Nat. Debito Forma de Uso. Incluye intereses- comisiones bancarias.,1,1,0
5405,IMPUESTO DE RENTA Y COMPLEMENTARIOS ,gasto,3,54,Intereses por creditos financieros. Nat. Debito Forma de Uso. Se registra al pagar intereses a bancos.,1,1,0
540505,IMPUESTO DE RENTA Y COMPLEMENTARIOS ,gasto,4,5405,,1,1,0
54050501,Impuesto De Renta Y Complementarios ,gasto,5,540505,,1,1,1
59,GANANCIAS Y PERDIDAS ,gasto,2,5,,1,1,0
5905,GANANCIAS Y PERDIDAS ,gasto,3,59,,1,1,0
590505,GANANCIAS Y PERDIDAS ,gasto,4,5905,,1,1,0
59050501,Ganancias Y Perdidas ,gasto,5,590505,,1,1,1
6,COSTOS DE VENTAS ,costo,1,null,,1,1,0
61,COSTO DE VENTAS Y DE PRESTACION DE SERVICIOS ,costo,2,6,,1,1,0
6105,AGRICULTURA- GANADERIA- CAZA Y SILVICULTURA ,costo,3,61,,1,1,0
610505,CULTIVO DE CEREALES ,costo,4,6105,,1,1,0
61050501,Cultivo De Cereales ,costo,5,610505,,1,1,1
610510,CULTIVOS DE HORTALIZAS- LEGUMBRES Y PLANTAS ORNAMENTALES ,costo,4,6105,,1,1,0
61051001,Cultivos De Hortalizas- Legumbres Y Plantas Ornamentales ,costo,5,610510,,1,1,1
610515,CULTIVOS DE FRUTAS- NUECES Y PLANTAS AROMATICAS ,costo,4,6105,,1,1,0
61051501,Cultivos De Frutas- Nueces Y Plantas Aromaticas ,costo,5,610515,,1,1,1
610520,CULTIVO DE CAFE ,costo,4,6105,,1,1,0
61052001,Cultivo De Cafe ,costo,5,610520,,1,1,1
610525,CULTIVO DE FLORES ,costo,4,6105,,1,1,0
61052501,Cultivo De Flores ,costo,5,610525,,1,1,1
610530,CULTIVO DE CAnA DE AZUCAR ,costo,4,6105,,1,1,0
61053001,Cultivo De Cana De Azucar ,costo,5,610530,,1,1,1
610535,CULTIVO DE ALGODON Y PLANTAS PARA MATERIAL TEXTIL ,costo,4,6105,,1,1,0
61053501,Cultivo De Algodon Y Plantas Para Material Textil ,costo,5,610535,,1,1,1
610540,CULTIVO DE BANANO ,costo,4,6105,,1,1,0
61054001,Cultivo De Banano ,costo,5,610540,,1,1,1
610545,OTROS CULTIVOS AGRICOLAS ,costo,4,6105,,1,1,0
61054501,Otros Cultivos Agricolas ,costo,5,610545,,1,1,1
610550,CRIA DE OVEJAS- CABRAS- ASNOS- MULAS Y BURDEGANOS ,costo,4,6105,,1,1,0
61055001,Cria De Ovejas- Cabras- Asnos- Mulas Y Burdeganos ,costo,5,610550,,1,1,1
610555,CRIA DE GANADO CABALLAR Y VACUNO. ,costo,4,6105,,1,1,0
61055501,Cria De Ganado Caballar Y Vacuno. ,costo,5,610555,,1,1,1
610560,PRODUCCION AVICOLA ,costo,4,6105,,1,1,0
61056001,Produccion Avicola ,costo,5,610560,,1,1,1
610565,CRIA DE OTROS ANIMALES ,costo,4,6105,,1,1,0
61056501,Cria De Otros Animales ,costo,5,610565,,1,1,1
610570,SERVICIOS AGRICOLAS Y GANADEROS ,costo,4,6105,,1,1,0
61057001,Servicios Agricolas Y Ganaderos ,costo,5,610570,,1,1,1
610575,ACTIVIDAD DE CAZA ,costo,4,6105,,1,1,0
61057501,Actividad De Caza ,costo,5,610575,,1,1,1
610580,ACTIVIDAD DE SILVICULTURA ,costo,4,6105,,1,1,0
61058001,Actividad De Silvicultura ,costo,5,610580,,1,1,1
610595,ACTIVIDADES CONEXAS ,costo,4,6105,,1,1,0
61059501,Actividades Conexas ,costo,5,610595,,1,1,1
610599,AJUSTES POR INFLACION ,costo,4,6105,,1,1,0
61059901,Ajustes Por Inflacion ,costo,5,610599,,1,1,1
6110,PESCA ,costo,3,61,,1,1,0
611005,ACTIVIDAD DE PESCA ,costo,4,6110,,1,1,0
61100501,Actividad De Pesca ,costo,5,611005,,1,1,1
611010,EXPLOTACION DE CRIADEROS DE PECES ,costo,4,6110,,1,1,0
61101001,Explotacion De Criaderos De Peces ,costo,5,611010,,1,1,1
611095,ACTIVIDADES CONEXAS ,costo,4,6110,,1,1,0
61109501,Actividades Conexas ,costo,5,611095,,1,1,1
611099,AJUSTES POR INFLACION ,costo,4,6110,,1,1,0
61109901,Ajustes Por Inflacion ,costo,5,611099,,1,1,1
6115,EXPLOTACION DE MINAS Y CANTERAS ,costo,3,61,,1,1,0
611505,CARBON ,costo,4,6115,,1,1,0
61150501,Carbon ,costo,5,611505,,1,1,1
611510,PETROLEO CRUDO ,costo,4,6115,,1,1,0
61151001,Petroleo Crudo ,costo,5,611510,,1,1,1
611512,GAS NATURAL ,costo,4,6115,,1,1,0
61151201,Gas Natural ,costo,5,611512,,1,1,1
611514,SERVICIOS RELACIONADOS CON EXTRACCION DE PETROLEO Y GAS ,costo,4,6115,,1,1,0
61151401,Servicios Relacionados Con Extraccion De Petroleo Y Gas ,costo,5,611514,,1,1,1
611515,MINERALES DE HIERRO ,costo,4,6115,,1,1,0
61151501,Minerales De Hierro ,costo,5,611515,,1,1,1
611520,MINERALES METALIFEROS NO FERROSOS ,costo,4,6115,,1,1,0
61152001,Minerales Metaliferos No Ferrosos ,costo,5,611520,,1,1,1
611525,PIEDRA- ARENA Y ARCILLA ,costo,4,6115,,1,1,0
61152501,Piedra- Arena Y Arcilla ,costo,5,611525,,1,1,1
611527,PIEDRAS PRECIOSAS ,costo,4,6115,,1,1,0
61152701,Piedras Preciosas ,costo,5,611527,,1,1,1
611528,ORO ,costo,4,6115,,1,1,0
61152801,Oro ,costo,5,611528,,1,1,1
611530,OTRAS MINAS Y CANTERAS ,costo,4,6115,,1,1,0
61153001,Otras Minas Y Canteras ,costo,5,611530,,1,1,1
611532,PRESTACION DE SERVICIOS SECTOR MINERO ,costo,4,6115,,1,1,0
61153201,Prestacion De Servicios Sector Minero ,costo,5,611532,,1,1,1
611595,ACTIVIDADES CONEXAS ,costo,4,6115,,1,1,0
61159501,Actividades Conexas ,costo,5,611595,,1,1,1
611599,AJUSTES POR INFLACION ,costo,4,6115,,1,1,0
61159901,Ajustes Por Inflacion ,costo,5,611599,,1,1,1
6120,INDUSTRIAS MANUFACTURERAS ,costo,3,61,,1,1,0
612001,PRODUCCION Y PROCESAMIENTO DE CARNES Y PRODUCTOS CARNICOS ,costo,4,6120,,1,1,0
61200101,Produccion Y Procesamiento De Carnes Y Productos Carnicos ,costo,5,612001,,1,1,1
612002,PRODUCTOS DE PESCADO ,costo,4,6120,,1,1,0
61200201,Productos De Pescado ,costo,5,612002,,1,1,1
612003,PRODUCTOS DE FRUTAS- LEGUMBRES Y HORTALIZAS ,costo,4,6120,,1,1,0
61200301,Productos De Frutas- Legumbres Y Hortalizas ,costo,5,612003,,1,1,1
612004,ELABORACION DE ACEITES Y GRASAS ,costo,4,6120,,1,1,0
61200401,Elaboracion De Aceites Y Grasas ,costo,5,612004,,1,1,1
612005,ELABORACION DE PRODUCTOS LACTEOS ,costo,4,6120,,1,1,0
61200501,Elaboracion De Productos Lacteos ,costo,5,612005,,1,1,1
612006,ELABORACION DE PRODUCTOS DE MOLINERIA ,costo,4,6120,,1,1,0
61200601,Elaboracion De Productos De Molineria ,costo,5,612006,,1,1,1
612007,ELABORACION DE ALMIDONES Y DERIVADOS ,costo,4,6120,,1,1,0
61200701,Elaboracion De Almidones Y Derivados ,costo,5,612007,,1,1,1
612008,ELABORACION DE ALIMENTOS PARA ANIMALES ,costo,4,6120,,1,1,0
61200801,Elaboracion De Alimentos Para Animales ,costo,5,612008,,1,1,1
612009,ELABORACION DE PRODUCTOS PARA PANADERIA ,costo,4,6120,,1,1,0
61200901,Elaboracion De Productos Para Panaderia ,costo,5,612009,,1,1,1
612010,ELABORACION DE AZUCAR Y MELAZAS ,costo,4,6120,,1,1,0
61201001,Elaboracion De Azucar Y Melazas ,costo,5,612010,,1,1,1
612011,ELABORACION DE CACAO- CHOCOLATE Y CONFITERIA ,costo,4,6120,,1,1,0
61201101,Elaboracion De Cacao- Chocolate Y Confiteria ,costo,5,612011,,1,1,1
612012,ELABORACION DE PASTAS Y PRODUCTOS FARINACEOS ,costo,4,6120,,1,1,0
61201201,Elaboracion De Pastas Y Productos Farinaceos ,costo,5,612012,,1,1,1
612013,ELABORACION DE PRODUCTOS DE CAFE ,costo,4,6120,,1,1,0
61201301,Elaboracion De Productos De Cafe ,costo,5,612013,,1,1,1
612014,ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS ,costo,4,6120,,1,1,0
61201401,Elaboracion De Otros Productos Alimenticios ,costo,5,612014,,1,1,1
612015,ELABORACION DE BEBIDAS ALCOHOLICAS Y ALCOHOL ETILICO ,costo,4,6120,,1,1,0
61201501,Elaboracion De Bebidas Alcoholicas Y Alcohol Etilico ,costo,5,612015,,1,1,1
612016,ELABORACION DE VINOS ,costo,4,6120,,1,1,0
61201601,Elaboracion De Vinos ,costo,5,612016,,1,1,1
612017,ELABORACION DE BEBIDAS MALTEADAS Y DE MALTA ,costo,4,6120,,1,1,0
61201701,Elaboracion De Bebidas Malteadas Y De Malta ,costo,5,612017,,1,1,1
612018,ELABORACION DE BEBIDAS NO ALCOHOLICAS ,costo,4,6120,,1,1,0
61201801,Elaboracion De Bebidas No Alcoholicas ,costo,5,612018,,1,1,1
612019,ELABORACION DE PRODUCTOS DE TABACO ,costo,4,6120,,1,1,0
61201901,Elaboracion De Productos De Tabaco ,costo,5,612019,,1,1,1
612020,PREPARACION E HILATURA DE FIBRAS TEXTILES Y TEJEDURIA ,costo,4,6120,,1,1,0
61202001,Preparacion E Hilatura De Fibras Textiles Y Tejeduria ,costo,5,612020,,1,1,1
612021,ACABADO DE PRODUCTOS TEXTILES ,costo,4,6120,,1,1,0
61202101,Acabado De Productos Textiles ,costo,5,612021,,1,1,1
612022,ELABORACION DE ARTICULOS DE MATERIALES TEXTILES ,costo,4,6120,,1,1,0
61202201,Elaboracion De Articulos De Materiales Textiles ,costo,5,612022,,1,1,1
612023,ELABORACION DE TAPICES Y ALFOMBRAS ,costo,4,6120,,1,1,0
61202301,Elaboracion De Tapices Y Alfombras ,costo,5,612023,,1,1,1
612024,ELABORACION DE CUERDAS- CORDELES- BRAMANTES Y REDES ,costo,4,6120,,1,1,0
61202401,Elaboracion De Cuerdas- Cordeles- Bramantes Y Redes ,costo,5,612024,,1,1,1
612025,ELABORACION DE OTROS PRODUCTOS TEXTILES ,costo,4,6120,,1,1,0
61202501,Elaboracion De Otros Productos Textiles ,costo,5,612025,,1,1,1
612026,ELABORACION DE TEJIDOS ,costo,4,6120,,1,1,0
61202601,Elaboracion De Tejidos ,costo,5,612026,,1,1,1
612027,ELABORACION DE PRENDAS DE VESTIR ,costo,4,6120,,1,1,0
61202701,Elaboracion De Prendas De Vestir ,costo,5,612027,,1,1,1
612028,PREPARACION- ADOBO Y TEnIDO DE PIELES ,costo,4,6120,,1,1,0
61202801,Preparacion- Adobo Y Tenido De Pieles ,costo,5,612028,,1,1,1
612029,CURTIDO- ADOBO O PREPARACION DE CUERO ,costo,4,6120,,1,1,0
61202901,Curtido- Adobo O Preparacion De Cuero ,costo,5,612029,,1,1,1
612030,ELABORACION DE MALETAS- BOLSOS Y SIMILARES ,costo,4,6120,,1,1,0
61203001,Elaboracion De Maletas- Bolsos Y Similares ,costo,5,612030,,1,1,1
612031,ELABORACION DE CALZADO ,costo,4,6120,,1,1,0
61203101,Elaboracion De Calzado ,costo,5,612031,,1,1,1
612032,PRODUCCION DE MADERA- ARTICULOS DE MADERA Y CORCHO ,costo,4,6120,,1,1,0
61203201,Produccion De Madera- Articulos De Madera Y Corcho ,costo,5,612032,,1,1,1
612033,ELABORACION DE PASTA Y PRODUCTOS DE MADERA- PAPEL Y CARTON ,costo,4,6120,,1,1,0
61203301,Elaboracion De Pasta Y Productos De Madera- Papel Y Carton ,costo,5,612033,,1,1,1
612034,EDICIONES Y PUBLICACIONES ,costo,4,6120,,1,1,0
61203401,Ediciones Y Publicaciones ,costo,5,612034,,1,1,1
612035,IMPRESION ,costo,4,6120,,1,1,0
61203501,Impresion ,costo,5,612035,,1,1,1
612036,SERVICIOS RELACIONADOS CON LA EDICION Y LA IMPRESION ,costo,4,6120,,1,1,0
61203601,Servicios Relacionados Con La Edicion Y La Impresion ,costo,5,612036,,1,1,1
612037,REPRODUCCION DE GRABACIONES ,costo,4,6120,,1,1,0
61203701,Reproduccion De Grabaciones ,costo,5,612037,,1,1,1
612038,ELABORACION DE PRODUCTOS DE HORNO DE COQUE ,costo,4,6120,,1,1,0
61203801,Elaboracion De Productos De Horno De Coque ,costo,5,612038,,1,1,1
612039,ELABORACION DE PRODUCTOS DE LA REFINACION DE PETROLEO ,costo,4,6120,,1,1,0
61203901,Elaboracion De Productos De La Refinacion De Petroleo ,costo,5,612039,,1,1,1
612040,ELABORACION DE SUSTANCIAS QUIMICAS BASICAS ,costo,4,6120,,1,1,0
61204001,Elaboracion De Sustancias Quimicas Basicas ,costo,5,612040,,1,1,1
612041,ELABORACION DE ABONOS Y COMPUESTOS DE NITROGENO ,costo,4,6120,,1,1,0
61204101,Elaboracion De Abonos Y Compuestos De Nitrogeno ,costo,5,612041,,1,1,1
612042,ELABORACION DE PLASTICO Y CAUCHO SINTETICO ,costo,4,6120,,1,1,0
61204201,Elaboracion De Plastico Y Caucho Sintetico ,costo,5,612042,,1,1,1
612043,ELABORACION DE PRODUCTOS QUIMICOS DE USO AGROPECUARIO ,costo,4,6120,,1,1,0
61204301,Elaboracion De Productos Quimicos De Uso Agropecuario ,costo,5,612043,,1,1,1
612044,ELABORACION DE PINTURAS- TINTAS Y MASILLAS ,costo,4,6120,,1,1,0
61204401,Elaboracion De Pinturas- Tintas Y Masillas ,costo,5,612044,,1,1,1
612045,ELABORACION DE PRODUCTOS FARMACEUTICOS Y BOTANICOS ,costo,4,6120,,1,1,0
61204501,Elaboracion De Productos Farmaceuticos Y Botanicos ,costo,5,612045,,1,1,1
612046,ELABORACION DE JABONES- DETERGENTES Y PREPARADOS DE TOCADOR ,costo,4,6120,,1,1,0
61204601,Elaboracion De Jabones- Detergentes Y Preparados De Tocador ,costo,5,612046,,1,1,1
612047,ELABORACION DE OTROS PRODUCTOS QUIMICOS ,costo,4,6120,,1,1,0
61204701,Elaboracion De Otros Productos Quimicos ,costo,5,612047,,1,1,1
612048,ELABORACION DE FIBRAS ,costo,4,6120,,1,1,0
61204801,Elaboracion De Fibras ,costo,5,612048,,1,1,1
612049,ELABORACION DE OTROS PRODUCTOS DE CAUCHO ,costo,4,6120,,1,1,0
61204901,Elaboracion De Otros Productos De Caucho ,costo,5,612049,,1,1,1
612050,ELABORACION DE PRODUCTOS DE PLASTICO ,costo,4,6120,,1,1,0
61205001,Elaboracion De Productos De Plastico ,costo,5,612050,,1,1,1
612051,ELABORACION DE VIDRIO Y PRODUCTOS DE VIDRIO ,costo,4,6120,,1,1,0
61205101,Elaboracion De Vidrio Y Productos De Vidrio ,costo,5,612051,,1,1,1
612052,ELABORACION DE PRODUCTOS DE CERAMICA- LOZA- PIEDRA- ARCILLA Y PORCELANA ,costo,4,6120,,1,1,0
61205201,Elaboracion De Productos De Ceramica- Loza- Piedra- Arcilla Y Porcelana ,costo,5,612052,,1,1,1
612053,ELABORACION DE CEMENTO- CAL Y YESO ,costo,4,6120,,1,1,0
61205301,Elaboracion De Cemento- Cal Y Yeso ,costo,5,612053,,1,1,1
612054,ELABORACION DE ARTICULOS DE HORMIGON- CEMENTO Y YESO ,costo,4,6120,,1,1,0
61205401,Elaboracion De Articulos De Hormigon- Cemento Y Yeso ,costo,5,612054,,1,1,1
612055,CORTE- TALLADO Y ACABADO DE LA PIEDRA ,costo,4,6120,,1,1,0
61205501,Corte- Tallado Y Acabado De La Piedra ,costo,5,612055,,1,1,1
612056,ELABORACION DE OTROS PRODUCTOS MINERALES NO METALICOS ,costo,4,6120,,1,1,0
61205601,Elaboracion De Otros Productos Minerales No Metalicos ,costo,5,612056,,1,1,1
612057,INDUSTRIAS BASICAS Y FUNDICION DE HIERRO Y ACERO ,costo,4,6120,,1,1,0
61205701,Industrias Basicas Y Fundicion De Hierro Y Acero ,costo,5,612057,,1,1,1
612058,PRODUCTOS PRIMARIOS DE METALES PRECIOSOS Y DE METALES NO FERROSOS ,costo,4,6120,,1,1,0
61205801,Productos Primarios De Metales Preciosos Y De Metales No Ferrosos ,costo,5,612058,,1,1,1
612059,FUNDICION DE METALES NO FERROSOS ,costo,4,6120,,1,1,0
61205901,Fundicion De Metales No Ferrosos ,costo,5,612059,,1,1,1
612060,FABRICACION DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL ,costo,4,6120,,1,1,0
61206001,Fabricacion De Productos Metalicos Para Uso Estructural ,costo,5,612060,,1,1,1
612061,FORJA- PRENSADO- ESTAMPADO- LAMINADO DE METAL Y ,costo,4,6120,,1,1,0
61206101,Forja- Prensado- Estampado- Laminado De Metal Y ,costo,5,612061,,1,1,1
612062,REVESTIMIENTO DE METALES Y OBRAS DE INGENIERIA MECANICA ,costo,4,6120,,1,1,0
61206201,Revestimiento De Metales Y Obras De Ingenieria Mecanica ,costo,5,612062,,1,1,1
612063,FABRICACION DE ARTICULOS DE FERRETERIA ,costo,4,6120,,1,1,0
61206301,Fabricacion De Articulos De Ferreteria ,costo,5,612063,,1,1,1
612064,ELABORACION DE OTROS PRODUCTOS DE METAL ,costo,4,6120,,1,1,0
61206401,Elaboracion De Otros Productos De Metal ,costo,5,612064,,1,1,1
612065,FABRICACION DE MAQUINARIA Y EQUIPO ,costo,4,6120,,1,1,0
61206501,Fabricacion De Maquinaria Y Equipo ,costo,5,612065,,1,1,1
612066,FABRICACION DE EQUIPOS DE ELEVACION Y MANIPULACION ,costo,4,6120,,1,1,0
61206601,Fabricacion De Equipos De Elevacion Y Manipulacion ,costo,5,612066,,1,1,1
612067,ELABORACION DE APARATOS DE USO DOMESTICO ,costo,4,6120,,1,1,0
61206701,Elaboracion De Aparatos De Uso Domestico ,costo,5,612067,,1,1,1
612068,ELABORACION DE EQUIPO DE OFICINA ,costo,4,6120,,1,1,0
61206801,Elaboracion De Equipo De Oficina ,costo,5,612068,,1,1,1
612069,ELABORACION DE PILAS Y BATERIAS PRIMARIAS ,costo,4,6120,,1,1,0
61206901,Elaboracion De Pilas Y Baterias Primarias ,costo,5,612069,,1,1,1
612070,ELABORACION DE EQUIPO DE ILUMINACION ,costo,4,6120,,1,1,0
61207001,Elaboracion De Equipo De Iluminacion ,costo,5,612070,,1,1,1
612071,ELABORACION DE OTROS TIPOS DE EQUIPO ELECTRICO ,costo,4,6120,,1,1,0
61207101,Elaboracion De Otros Tipos De Equipo Electrico ,costo,5,612071,,1,1,1
612072,FABRICACION DE EQUIPOS DE RADIO- TELEVISION Y COMUNICACIONES ,costo,4,6120,,1,1,0
61207201,Fabricacion De Equipos De Radio- Television Y Comunicaciones ,costo,5,612072,,1,1,1
612073,FABRICACION DE APARATOS E INSTRUMENTOS MEDICOS ,costo,4,6120,,1,1,0
61207301,Fabricacion De Aparatos E Instrumentos Medicos ,costo,5,612073,,1,1,1
612074,FABRICACION DE INSTRUMENTOS DE MEDICION Y CONTROL ,costo,4,6120,,1,1,0
61207401,Fabricacion De Instrumentos De Medicion Y Control ,costo,5,612074,,1,1,1
612075,FABRICACION DE INSTRUMENTOS DE OPTICA Y EQUIPO FOTOGRAFICO ,costo,4,6120,,1,1,0
61207501,Fabricacion De Instrumentos De Optica Y Equipo Fotografico ,costo,5,612075,,1,1,1
612076,FABRICACION DE RELOJES ,costo,4,6120,,1,1,0
61207601,Fabricacion De Relojes ,costo,5,612076,,1,1,1
612077,FABRICACION DE VEHICULOS AUTOMOTORES ,costo,4,6120,,1,1,0
61207701,Fabricacion De Vehiculos Automotores ,costo,5,612077,,1,1,1
612078,FABRICACION DE CARROCERIAS PARA AUTOMOTORES ,costo,4,6120,,1,1,0
61207801,Fabricacion De Carrocerias Para Automotores ,costo,5,612078,,1,1,1
612079,FABRICACION DE PARTES PIEZAS Y ACCESORIOS PARA AUTOMOTORES ,costo,4,6120,,1,1,0
61207901,Fabricacion De Partes Piezas Y Accesorios Para Automotores ,costo,5,612079,,1,1,1
612080,FABRICACION Y REPARACION DE BUQUES Y OTRAS EMBARCACIONES ,costo,4,6120,,1,1,0
61208001,Fabricacion Y Reparacion De Buques Y Otras Embarcaciones ,costo,5,612080,,1,1,1
612081,FABRICACION DE LOCOMOTORAS Y MATERIAL RODANTE PARA FERROCARRILES ,costo,4,6120,,1,1,0
61208101,Fabricacion De Locomotoras Y Material Rodante Para Ferrocarriles ,costo,5,612081,,1,1,1
612082,FABRICACION DE AERONAVES ,costo,4,6120,,1,1,0
61208201,Fabricacion De Aeronaves ,costo,5,612082,,1,1,1
612083,FABRICACION DE MOTOCICLETAS ,costo,4,6120,,1,1,0
61208301,Fabricacion De Motocicletas ,costo,5,612083,,1,1,1
612084,FABRICACION DE BICICLETAS Y SILLAS DE RUEDAS ,costo,4,6120,,1,1,0
61208401,Fabricacion De Bicicletas Y Sillas De Ruedas ,costo,5,612084,,1,1,1
612085,FABRICACION DE OTROS TIPOS DE TRANSPORTE ,costo,4,6120,,1,1,0
61208501,Fabricacion De Otros Tipos De Transporte ,costo,5,612085,,1,1,1
612086,FABRICACION DE MUEBLES ,costo,4,6120,,1,1,0
61208601,Fabricacion De Muebles ,costo,5,612086,,1,1,1
612087,FABRICACION DE JOYAS Y ARTICULOS CONEXOS ,costo,4,6120,,1,1,0
61208701,Fabricacion De Joyas Y Articulos Conexos ,costo,5,612087,,1,1,1
612088,FABRICACION DE INSTRUMENTOS DE MUSICA ,costo,4,6120,,1,1,0
61208801,Fabricacion De Instrumentos De Musica ,costo,5,612088,,1,1,1
612089,FABRICACION DE ARTICULOS Y EQUIPO PARA DEPORTE ,costo,4,6120,,1,1,0
61208901,Fabricacion De Articulos Y Equipo Para Deporte ,costo,5,612089,,1,1,1
612090,FABRICACION DE JUEGOS Y JUGUETES ,costo,4,6120,,1,1,0
61209001,Fabricacion De Juegos Y Juguetes ,costo,5,612090,,1,1,1
612091,RECICLAMIENTO DE DESPERDICIOS ,costo,4,6120,,1,1,0
61209101,Reciclamiento De Desperdicios ,costo,5,612091,,1,1,1
612095,PRODUCTOS DE OTRAS INDUSTRIAS MANUFACTURERAS ,costo,4,6120,,1,1,0
61209501,Productos De Otras Industrias Manufactureras ,costo,5,612095,,1,1,1
612099,AJUSTES POR INFLACION ,costo,4,6120,,1,1,0
61209901,Ajustes Por Inflacion ,costo,5,612099,,1,1,1
6125,SUMINISTRO DE ELECTRICIDAD- GAS Y AGUA ,costo,3,61,,1,1,0
612505,GENERACION- CAPTACION Y DISTRIBUCION DE ENERGIA ELECTRICA ,costo,4,6125,,1,1,0
61250501,Generacion- Captacion Y Distribucion De Energia Electrica ,costo,5,612505,,1,1,1
612510,FABRICACION DE GAS Y DISTRIBUCION DE COMBUSTIBLES GASEOSOS ,costo,4,6125,,1,1,0
61251001,Fabricacion De Gas Y Distribucion De Combustibles Gaseosos ,costo,5,612510,,1,1,1
612515,CAPTACION- DEPURACION Y DISTRIBUCION DE AGUA ,costo,4,6125,,1,1,0
61251501,Captacion- Depuracion Y Distribucion De Agua ,costo,5,612515,,1,1,1
612595,ACTIVIDADES CONEXAS ,costo,4,6125,,1,1,0
