clase,grupo,cuenta,subcuenta,auxiliar,nombre,tipo,nivel,padre_id,descripcion,estado,codigo,registra_tercero,nombre_clase,REG
5,52,60,05,01,Construcciones Y Edificaciones ,gasto,5,5,,1,52600501,1,Clase 5,3611
5,52,60,10,,MAQUINARIA Y EQUIPO ,gasto,4,5,,1,526010,0,Clase 5,3612
5,52,60,10,01,Maquinaria Y Equipo ,gasto,5,5,,1,52601001,1,Clase 5,3613
5,52,60,15,,EQUIPO DE OFICINA ,gasto,4,5,,1,526015,0,Clase 5,3614
5,52,60,15,01,Equipo De Oficina ,gasto,5,5,,1,52601501,1,Clase 5,3615
5,52,60,20,,EQUIPO DE COMPUTACION Y COMUNICACION ,gasto,4,5,,1,526020,0,Clase 5,3616
5,52,60,20,01,Equipo De Computacion Y Comunicacion ,gasto,5,5,,1,52602001,1,Clase 5,3617
5,52,60,25,,EQUIPO MEDICO - CIENTIFICO ,gasto,4,5,,1,526025,0,Clase 5,3618
5,52,60,25,01,Equipo Medico - Cientifico ,gasto,5,5,,1,52602501,1,Clase 5,3619
5,52,60,30,,EQUIPO DE HOTELES Y RESTAURANTES ,gasto,4,5,,1,526030,0,Clase 5,3620
5,52,60,30,01,Equipo De Hoteles Y Restaurantes ,gasto,5,5,,1,52603001,1,Clase 5,3621
5,52,60,35,,FLOTA Y EQUIPO DE TRANSPORTE ,gasto,4,5,,1,526035,0,Clase 5,3622
5,52,60,35,01,Flota Y Equipo De Transporte ,gasto,5,5,,1,52603501,1,Clase 5,3623
5,52,60,40,,FLOTA Y EQUIPO FLUVIAL Y-O MARITIMO ,gasto,4,5,,1,526040,0,Clase 5,3624
5,52,60,40,01,Flota Y Equipo Fluvial Y-O Maritimo ,gasto,5,5,,1,52604001,1,Clase 5,3625
5,52,60,45,,FLOTA Y EQUIPO AEREO ,gasto,4,5,,1,526045,0,Clase 5,3626
5,52,60,45,01,Flota Y Equipo Aereo ,gasto,5,5,,1,52604501,1,Clase 5,3627
5,52,60,50,,FLOTA Y EQUIPO FERREO ,gasto,4,5,,1,526050,0,Clase 5,3628
5,52,60,50,01,Flota Y Equipo Ferreo ,gasto,5,5,,1,52605001,1,Clase 5,3629
5,52,60,55,,ACUEDUCTOS- PLANTAS Y REDES ,gasto,4,5,,1,526055,0,Clase 5,3630
5,52,60,55,01,Acueductos- Plantas Y Redes ,gasto,5,5,,1,52605501,1,Clase 5,3631
5,52,60,60,,ARMAMENTO DE VIGILANCIA ,gasto,4,5,,1,526060,0,Clase 5,3632
5,52,60,60,01,Armamento De Vigilancia ,gasto,5,5,,1,52606001,1,Clase 5,3633
5,52,60,65,,ENVASES Y EMPAQUES ,gasto,4,5,,1,526065,0,Clase 5,3634
5,52,60,65,01,Envases Y Empaques ,gasto,5,5,,1,52606501,1,Clase 5,3635
5,52,60,99,,AJUSTES POR INFLACION ,gasto,4,5,,1,526099,0,Clase 5,3636
5,52,60,99,01,Ajustes Por Inflacion ,gasto,5,5,,1,52609901,1,Clase 5,3637
5,52,65,,,AMORTIZACIONES ,gasto,3,5,,1,5265,0,Clase 5,3638
5,52,65,05,,VIAS DE COMUNICACION ,gasto,4,5,,1,526505,0,Clase 5,3639
5,52,65,05,01,Vias De Comunicacion ,gasto,5,5,,1,52650501,1,Clase 5,3640
5,52,65,10,,INTANGIBLES ,gasto,4,5,,1,526510,0,Clase 5,3641
5,52,65,10,01,Intangibles ,gasto,5,5,,1,52651001,1,Clase 5,3642
5,52,65,15,,CARGOS DIFERIDOS ,gasto,4,5,,1,526515,0,Clase 5,3643
5,52,65,15,01,Cargos Diferidos ,gasto,5,5,,1,52651501,1,Clase 5,3644
5,52,65,95,,OTRAS ,gasto,4,5,,1,526595,0,Clase 5,3645
5,52,65,95,01,Otras ,gasto,5,5,,1,52659501,1,Clase 5,3646
5,52,65,99,,AJUSTES POR INFLACION ,gasto,4,5,,1,526599,0,Clase 5,3647
5,52,65,99,01,Ajustes Por Inflacion ,gasto,5,5,,1,52659901,1,Clase 5,3648
5,52,70,,,FINANCIEROS - REAJUSTE DEL SISTEMA ,gasto,3,5,,1,5270,0,Clase 5,3649
5,52,70,99,,AJUSTES POR INFLACION ,gasto,4,5,,1,527099,0,Clase 5,3650
5,52,70,99,01,Ajustes Por Inflacion ,gasto,5,5,,1,52709901,1,Clase 5,3651
5,52,95,,,DIVERSOS ,gasto,3,5,,1,5295,0,Clase 5,3652
5,52,95,05,,COMISIONES ,gasto,4,5,,1,529505,0,Clase 5,3653
5,52,95,05,01,Comisiones ,gasto,5,5,,1,52950501,1,Clase 5,3654
5,52,95,10,,LIBROS- SUSCRIPCIONES- PERIODICOS Y REVISTAS ,gasto,4,5,,1,529510,0,Clase 5,3655
5,52,95,10,01,Libros- Suscripciones- Periodicos Y Revistas ,gasto,5,5,,1,52951001,1,Clase 5,3656
5,52,95,15,,MUSICA AMBIENTAL ,gasto,4,5,,1,529515,0,Clase 5,3657
5,52,95,15,01,Musica Ambiental ,gasto,5,5,,1,52951501,1,Clase 5,3658
5,52,95,20,,GASTOS DE REPRESENTACION Y RELACIONES PUBLICAS ,gasto,4,5,,1,529520,0,Clase 5,3659
5,52,95,20,01,Gastos De Representacion Y Relaciones Publicas ,gasto,5,5,,1,52952001,1,Clase 5,3660
5,52,95,25,,ELEMENTOS DE ASEO Y CAFETERIA ,gasto,4,5,,1,529525,0,Clase 5,3661
5,52,95,25,01,Elementos De Aseo Y Cafeteria ,gasto,5,5,,1,52952501,1,Clase 5,3662
5,52,95,30,,UTILES- PAPELERIA Y FOTOCOPIAS ,gasto,4,5,,1,529530,0,Clase 5,3663
5,52,95,30,01,Utiles- Papeleria Y Fotocopias ,gasto,5,5,,1,52953001,1,Clase 5,3664
5,52,95,35,,COMBUSTIBLES Y LUBRICANTES ,gasto,4,5,,1,529535,0,Clase 5,3665
5,52,95,35,01,Combustibles Y Lubricantes ,gasto,5,5,,1,52953501,1,Clase 5,3666
5,52,95,40,,ENVASES Y EMPAQUES ,gasto,4,5,,1,529540,0,Clase 5,3667
5,52,95,40,01,Envases Y Empaques ,gasto,5,5,,1,52954001,1,Clase 5,3668
5,52,95,45,,TAXIS Y BUSES ,gasto,4,5,,1,529545,0,Clase 5,3669
5,52,95,45,01,Taxis Y Buses ,gasto,5,5,,1,52954501,1,Clase 5,3670
5,52,95,50,,ESTAMPILLAS ,gasto,4,5,,1,529550,0,Clase 5,3671
5,52,95,50,01,Estampillas ,gasto,5,5,,1,52955001,1,Clase 5,3672
5,52,95,55,,MICROFILMACION ,gasto,4,5,,1,529555,0,Clase 5,3673
5,52,95,55,01,Microfilmacion ,gasto,5,5,,1,52955501,1,Clase 5,3674
5,52,95,60,,CASINO Y RESTAURANTE ,gasto,4,5,,1,529560,0,Clase 5,3675
5,52,95,60,01,Casino Y Restaurante ,gasto,5,5,,1,52956001,1,Clase 5,3676
5,52,95,65,,PARQUEADEROS ,gasto,4,5,,1,529565,0,Clase 5,3677
5,52,95,65,01,Parqueaderos ,gasto,5,5,,1,52956501,1,Clase 5,3678
5,52,95,70,,INDEMNIZACION POR DAÑOS A TERCEROS ,gasto,4,5,,1,529570,0,Clase 5,3679
5,52,95,70,01,Indemnizacion Por Daños A Terceros ,gasto,5,5,,1,52957001,1,Clase 5,3680
5,52,95,75,,POLVORA Y SIMILARES ,gasto,4,5,,1,529575,0,Clase 5,3681
5,52,95,75,01,Polvora Y Similares ,gasto,5,5,,1,52957501,1,Clase 5,3682
5,52,95,95,,OTROS ,gasto,4,5,,1,529595,0,Clase 5,3683
5,52,95,95,01,Otros ,gasto,5,5,,1,52959501,1,Clase 5,3684
5,52,95,99,,AJUSTES POR INFLACION ,gasto,4,5,,1,529599,0,Clase 5,3685
5,52,95,99,01,Ajustes Por Inflacion ,gasto,5,5,,1,52959901,1,Clase 5,3686
5,52,99,,,PROVISIONES ,gasto,3,5,,1,5299,0,Clase 5,3687
5,52,99,05,,INVERSIONES ,gasto,4,5,,1,529905,0,Clase 5,3688
5,52,99,05,01,Inversiones ,gasto,5,5,,1,52990501,1,Clase 5,3689
5,52,99,10,,DEUDORES ,gasto,4,5,,1,529910,0,Clase 5,3690
5,52,99,10,01,Deudores ,gasto,5,5,,1,52991001,1,Clase 5,3691
5,52,99,15,,INVENTARIOS ,gasto,4,5,,1,529915,0,Clase 5,3692
5,52,99,15,01,Inventarios ,gasto,5,5,,1,52991501,1,Clase 5,3693
5,52,99,20,,PROPIEDADES- PLANTA Y EQUIPO ,gasto,4,5,,1,529920,0,Clase 5,3694
5,52,99,20,01,Propiedades- Planta Y Equipo ,gasto,5,5,,1,52992001,1,Clase 5,3695
5,52,99,95,,OTROS ACTIVOS ,gasto,4,5,,1,529995,0,Clase 5,3696
5,52,99,95,01,Otros Activos ,gasto,5,5,,1,52999501,1,Clase 5,3697
5,52,99,99,,AJUSTES POR INFLACION ,gasto,4,5,,1,529999,0,Clase 5,3698
5,52,99,99,01,Ajustes Por Inflacion ,gasto,5,5,,1,52999901,1,Clase 5,3699
5,53,,,,NO OPERACIONALES ,gasto,2,5,Descripcion.Costos asociados al proceso comercial. Nat. Débito Forma de Uso. Registra publicidad- transporte- comisiones.,1,53,0,Clase 5,3700
5,53,05,,,FINANCIEROS ,gasto,3,5,Descripcion.Gastos de promoción comercial. Nat. Débito Forma de Uso. Se utiliza para registrar campañas publicitarias.,1,5305,0,Clase 5,3701
5,53,05,05,,GASTOS BANCARIOS ,gasto,4,5,,1,530505,0,Clase 5,3702
5,53,05,05,01,Gastos Bancarios ,gasto,5,5,,1,53050501,1,Clase 5,3703
5,53,05,10,,REAJUSTE MONETARIO - UPAC ,gasto,4,5,,1,530510,0,Clase 5,3704
5,53,05,10,01,Reajuste Monetario - Upac ,gasto,5,5,,1,53051001,1,Clase 5,3705
5,53,05,15,,COMISIONES ,gasto,4,5,,1,530515,0,Clase 5,3706
5,53,05,15,01,Comisiones ,gasto,5,5,,1,53051501,1,Clase 5,3707
5,53,05,20,,INTERESES ,gasto,4,5,,1,530520,0,Clase 5,3708
5,53,05,20,01,Intereses ,gasto,5,5,,1,53052001,1,Clase 5,3709
5,53,05,25,,DIFERENCIA EN CAMBIO ,gasto,4,5,,1,530525,0,Clase 5,3710
5,53,05,25,01,Diferencia En Cambio ,gasto,5,5,,1,53052501,1,Clase 5,3711
5,53,05,30,,GASTOS EN NEGOCIACION CERTIFICADOS DE CAMBIO ,gasto,4,5,,1,530530,0,Clase 5,3712
5,53,05,30,01,Gastos En Negociacion Certificados De Cambio ,gasto,5,5,,1,53053001,1,Clase 5,3713
5,53,05,35,,DESCUENTOS COMERCIALES CONDICIONADOS ,gasto,4,5,,1,530535,0,Clase 5,3714
5,53,05,35,01,Descuentos Comerciales Condicionados ,gasto,5,5,,1,53053501,1,Clase 5,3715
5,53,05,40,,GASTOS MANEJO Y EMISION DE BONOS ,gasto,4,5,,1,530540,0,Clase 5,3716
5,53,05,40,01,Gastos Manejo Y Emision De Bonos ,gasto,5,5,,1,53054001,1,Clase 5,3717
5,53,05,45,,PRIMA AMORTIZADA ,gasto,4,5,,1,530545,0,Clase 5,3718
5,53,05,45,01,Prima Amortizada ,gasto,5,5,,1,53054501,1,Clase 5,3719
5,53,05,95,,OTROS ,gasto,4,5,,1,530595,0,Clase 5,3720
5,53,05,95,01,Otros ,gasto,5,5,,1,53059501,1,Clase 5,3721
5,53,05,99,,AJUSTES POR INFLACION ,gasto,4,5,,1,530599,0,Clase 5,3722
5,53,05,99,01,Ajustes Por Inflacion ,gasto,5,5,,1,53059901,1,Clase 5,3723
5,53,10,,,PERDIDA EN VENTA Y RETIRO DE BIENES ,gasto,3,5,,1,5310,0,Clase 5,3724
5,53,10,05,,VENTA DE INVERSIONES ,gasto,4,5,,1,531005,0,Clase 5,3725
5,53,10,05,01,Venta De Inversiones ,gasto,5,5,,1,53100501,1,Clase 5,3726
5,53,10,10,,VENTA DE CARTERA ,gasto,4,5,,1,531010,0,Clase 5,3727
5,53,10,10,01,Venta De Cartera ,gasto,5,5,,1,53101001,1,Clase 5,3728
5,53,10,15,,VENTA DE PROPIEDADES PLANTA Y EQUIPO ,gasto,4,5,,1,531015,0,Clase 5,3729
5,53,10,15,01,Venta De Propiedades Planta Y Equipo ,gasto,5,5,,1,53101501,1,Clase 5,3730
5,53,10,20,,VENTA DE INTANGIBLES ,gasto,4,5,,1,531020,0,Clase 5,3731
5,53,10,20,01,Venta De Intangibles ,gasto,5,5,,1,53102001,1,Clase 5,3732
5,53,10,25,,VENTA DE OTROS ACTIVOS ,gasto,4,5,,1,531025,0,Clase 5,3733
5,53,10,25,01,Venta De Otros Activos ,gasto,5,5,,1,53102501,1,Clase 5,3734
5,53,10,30,,RETIRO DE PROPIEDADES PLANTA Y EQUIPO ,gasto,4,5,,1,531030,0,Clase 5,3735
5,53,10,30,01,Retiro De Propiedades Planta Y Equipo ,gasto,5,5,,1,53103001,1,Clase 5,3736
5,53,10,35,,RETIRO DE OTROS ACTIVOS ,gasto,4,5,,1,531035,0,Clase 5,3737
5,53,10,35,01,Retiro De Otros Activos ,gasto,5,5,,1,53103501,1,Clase 5,3738
5,53,10,40,,PERDIDAS POR SINIESTROS ,gasto,4,5,,1,531040,0,Clase 5,3739
5,53,10,40,01,Perdidas Por Siniestros ,gasto,5,5,,1,53104001,1,Clase 5,3740
5,53,10,95,,OTROS ,gasto,4,5,,1,531095,0,Clase 5,3741
5,53,10,95,01,Otros ,gasto,5,5,,1,53109501,1,Clase 5,3742
5,53,10,99,,AJUSTES POR INFLACION ,gasto,4,5,,1,531099,0,Clase 5,3743
5,53,10,99,01,Ajustes Por Inflacion ,gasto,5,5,,1,53109901,1,Clase 5,3744
5,53,15,,,GASTOS EXTRAORDINARIOS ,gasto,3,5,,1,5315,0,Clase 5,3745
5,53,15,05,,COSTAS Y PROCESOS JUDICIALES ,gasto,4,5,,1,531505,0,Clase 5,3746
5,53,15,05,01,Costas Y Procesos Judiciales ,gasto,5,5,,1,53150501,1,Clase 5,3747
5,53,15,10,,ACTIVIDADES CULTURALES Y CIVICAS ,gasto,4,5,,1,531510,0,Clase 5,3748
5,53,15,10,01,Actividades Culturales Y Civicas ,gasto,5,5,,1,53151001,1,Clase 5,3749
5,53,15,15,,COSTOS Y GASTOS DE EJERCICIOS ANTERIORES ,gasto,4,5,,1,531515,0,Clase 5,3750
5,53,15,15,01,Costos Y Gastos De Ejercicios Anteriores ,gasto,5,5,,1,53151501,1,Clase 5,3751
5,53,15,20,,IMPUESTOS ASUMIDOS ,gasto,4,5,,1,531520,0,Clase 5,3752
5,53,15,20,01,Impuestos Asumidos ,gasto,5,5,,1,53152001,1,Clase 5,3753
5,53,15,95,,OTROS ,gasto,4,5,,1,531595,0,Clase 5,3754
5,53,15,95,01,Otros ,gasto,5,5,,1,53159501,1,Clase 5,3755
5,53,15,99,,AJUSTES POR INFLACION ,gasto,4,5,,1,531599,0,Clase 5,3756
5,53,15,99,01,Ajustes Por Inflacion ,gasto,5,5,,1,53159901,1,Clase 5,3757
5,53,95,,,GASTOS DIVERSOS ,gasto,3,5,,1,5395,0,Clase 5,3758
5,53,95,05,,DEMANDAS LABORALES ,gasto,4,5,,1,539505,0,Clase 5,3759
5,53,95,05,01,Demandas Laborales ,gasto,5,5,,1,53950501,1,Clase 5,3760
5,53,95,10,,DEMANDAS POR INCUMPLIMIENTO DE CONTRATOS ,gasto,4,5,,1,539510,0,Clase 5,3761
5,53,95,10,01,Demandas Por Incumplimiento De Contratos ,gasto,5,5,,1,53951001,1,Clase 5,3762
5,53,95,15,,INDEMNIZACIONES ,gasto,4,5,,1,539515,0,Clase 5,3763
5,53,95,15,01,Indemnizaciones ,gasto,5,5,,1,53951501,1,Clase 5,3764
5,53,95,20,,MULTAS- SANCIONES Y LITIGIOS ,gasto,4,5,,1,539520,0,Clase 5,3765
5,53,95,20,01,Multas- Sanciones Y Litigios ,gasto,5,5,,1,53952001,1,Clase 5,3766
5,53,95,25,,DONACIONES ,gasto,4,5,,1,539525,0,Clase 5,3767
5,53,95,25,01,Donaciones ,gasto,5,5,,1,53952501,1,Clase 5,3768
5,53,95,30,,CONSTITUCION DE GARANTIAS ,gasto,4,5,,1,539530,0,Clase 5,3769
5,53,95,30,01,Constitucion De Garantias ,gasto,5,5,,1,53953001,1,Clase 5,3770
5,53,95,35,,AMORTIZACION DE BIENES ENTREGADOS EN COMODATO ,gasto,4,5,,1,539535,0,Clase 5,3771
5,53,95,35,01,Amortizacion De Bienes Entregados En Comodato ,gasto,5,5,,1,53953501,1,Clase 5,3772
5,53,95,95,,OTROS ,gasto,4,5,,1,539595,0,Clase 5,3773
5,53,95,95,01,Otros ,gasto,5,5,,1,53959501,1,Clase 5,3774
5,53,95,99,,AJUSTES POR INFLACION ,gasto,4,5,,1,539599,0,Clase 5,3775
5,53,95,99,01,Ajustes Por Inflacion ,gasto,5,5,,1,53959901,1,Clase 5,3776
5,54,,,,IMPUESTO DE RENTA Y COMPLEMENTARIOS ,gasto,2,5,Descripcion.Costos por operaciones financieras. Nat. Débito Forma de Uso. Incluye intereses- comisiones bancarias.,1,54,0,Clase 5,3777
5,54,05,,,IMPUESTO DE RENTA Y COMPLEMENTARIOS ,gasto,3,5,Descripcion.Intereses por créditos financieros. Nat. Débito Forma de Uso. Se registra al pagar intereses a bancos.,1,5405,0,Clase 5,3778
5,54,05,05,,IMPUESTO DE RENTA Y COMPLEMENTARIOS ,gasto,4,5,,1,540505,0,Clase 5,3779
5,54,05,05,01,Impuesto De Renta Y Complementarios ,gasto,5,5,,1,54050501,1,Clase 5,3780
5,59,,,,GANANCIAS Y PERDIDAS ,gasto,2,5,,1,59,0,Clase 5,3781
5,59,05,,,GANANCIAS Y PERDIDAS ,gasto,3,5,,1,5905,0,Clase 5,3782
5,59,05,05,,GANANCIAS Y PERDIDAS ,gasto,4,5,,1,590505,0,Clase 5,3783
5,59,05,05,01,Ganancias Y Perdidas ,gasto,5,5,,1,59050501,1,Clase 5,3784
6,,,,,COSTOS DE VENTAS ,costo,1,6,,1,6,0,Clase 6,3785
6,61,,,,COSTO DE VENTAS Y DE PRESTACION DE SERVICIOS ,costo,2,6,,1,61,0,Clase 6,3786
6,61,05,,,AGRICULTURA- GANADERIA- CAZA Y SILVICULTURA ,costo,3,6,,1,6105,0,Clase 6,3787
6,61,05,05,,CULTIVO DE CEREALES ,costo,4,6,,1,610505,0,Clase 6,3788
6,61,05,05,01,Cultivo De Cereales ,costo,5,6,,1,61050501,1,Clase 6,3789
6,61,05,10,,CULTIVOS DE HORTALIZAS- LEGUMBRES Y PLANTAS ORNAMENTALES ,costo,4,6,,1,610510,0,Clase 6,3790
6,61,05,10,01,Cultivos De Hortalizas- Legumbres Y Plantas Ornamentales ,costo,5,6,,1,61051001,1,Clase 6,3791
6,61,05,15,,CULTIVOS DE FRUTAS- NUECES Y PLANTAS AROMATICAS ,costo,4,6,,1,610515,0,Clase 6,3792
6,61,05,15,01,Cultivos De Frutas- Nueces Y Plantas Aromaticas ,costo,5,6,,1,61051501,1,Clase 6,3793
6,61,05,20,,CULTIVO DE CAFE ,costo,4,6,,1,610520,0,Clase 6,3794
6,61,05,20,01,Cultivo De Cafe ,costo,5,6,,1,61052001,1,Clase 6,3795
6,61,05,25,,CULTIVO DE FLORES ,costo,4,6,,1,610525,0,Clase 6,3796
6,61,05,25,01,Cultivo De Flores ,costo,5,6,,1,61052501,1,Clase 6,3797
6,61,05,30,,CULTIVO DE CAÑA DE AZUCAR ,costo,4,6,,1,610530,0,Clase 6,3798
6,61,05,30,01,Cultivo De Caña De Azucar ,costo,5,6,,1,61053001,1,Clase 6,3799
6,61,05,35,,CULTIVO DE ALGODON Y PLANTAS PARA MATERIAL TEXTIL ,costo,4,6,,1,610535,0,Clase 6,3800
6,61,05,35,01,Cultivo De Algodon Y Plantas Para Material Textil ,costo,5,6,,1,61053501,1,Clase 6,3801
6,61,05,40,,CULTIVO DE BANANO ,costo,4,6,,1,610540,0,Clase 6,3802
6,61,05,40,01,Cultivo De Banano ,costo,5,6,,1,61054001,1,Clase 6,3803
6,61,05,45,,OTROS CULTIVOS AGRICOLAS ,costo,4,6,,1,610545,0,Clase 6,3804
6,61,05,45,01,Otros Cultivos Agricolas ,costo,5,6,,1,61054501,1,Clase 6,3805
6,61,05,50,,CRIA DE OVEJAS- CABRAS- ASNOS- MULAS Y BURDEGANOS ,costo,4,6,,1,610550,0,Clase 6,3806
6,61,05,50,01,Cria De Ovejas- Cabras- Asnos- Mulas Y Burdeganos ,costo,5,6,,1,61055001,1,Clase 6,3807
6,61,05,55,,CRIA DE GANADO CABALLAR Y VACUNO. ,costo,4,6,,1,610555,0,Clase 6,3808
6,61,05,55,01,Cria De Ganado Caballar Y Vacuno. ,costo,5,6,,1,61055501,1,Clase 6,3809
6,61,05,60,,PRODUCCION AVICOLA ,costo,4,6,,1,610560,0,Clase 6,3810
6,61,05,60,01,Produccion Avicola ,costo,5,6,,1,61056001,1,Clase 6,3811
6,61,05,65,,CRIA DE OTROS ANIMALES ,costo,4,6,,1,610565,0,Clase 6,3812
6,61,05,65,01,Cria De Otros Animales ,costo,5,6,,1,61056501,1,Clase 6,3813
6,61,05,70,,SERVICIOS AGRICOLAS Y GANADEROS ,costo,4,6,,1,610570,0,Clase 6,3814
6,61,05,70,01,Servicios Agricolas Y Ganaderos ,costo,5,6,,1,61057001,1,Clase 6,3815
6,61,05,75,,ACTIVIDAD DE CAZA ,costo,4,6,,1,610575,0,Clase 6,3816
6,61,05,75,01,Actividad De Caza ,costo,5,6,,1,61057501,1,Clase 6,3817
6,61,05,80,,ACTIVIDAD DE SILVICULTURA ,costo,4,6,,1,610580,0,Clase 6,3818
6,61,05,80,01,Actividad De Silvicultura ,costo,5,6,,1,61058001,1,Clase 6,3819
6,61,05,95,,ACTIVIDADES CONEXAS ,costo,4,6,,1,610595,0,Clase 6,3820
6,61,05,95,01,Actividades Conexas ,costo,5,6,,1,61059501,1,Clase 6,3821
6,61,05,99,,AJUSTES POR INFLACION ,costo,4,6,,1,610599,0,Clase 6,3822
6,61,05,99,01,Ajustes Por Inflacion ,costo,5,6,,1,61059901,1,Clase 6,3823
6,61,10,,,PESCA ,costo,3,6,,1,6110,0,Clase 6,3824
6,61,10,05,,ACTIVIDAD DE PESCA ,costo,4,6,,1,611005,0,Clase 6,3825
6,61,10,05,01,Actividad De Pesca ,costo,5,6,,1,61100501,1,Clase 6,3826
6,61,10,10,,EXPLOTACION DE CRIADEROS DE PECES ,costo,4,6,,1,611010,0,Clase 6,3827
6,61,10,10,01,Explotacion De Criaderos De Peces ,costo,5,6,,1,61101001,1,Clase 6,3828
6,61,10,95,,ACTIVIDADES CONEXAS ,costo,4,6,,1,611095,0,Clase 6,3829
6,61,10,95,01,Actividades Conexas ,costo,5,6,,1,61109501,1,Clase 6,3830
6,61,10,99,,AJUSTES POR INFLACION ,costo,4,6,,1,611099,0,Clase 6,3831
6,61,10,99,01,Ajustes Por Inflacion ,costo,5,6,,1,61109901,1,Clase 6,3832
6,61,15,,,EXPLOTACION DE MINAS Y CANTERAS ,costo,3,6,,1,6115,0,Clase 6,3833
6,61,15,05,,CARBON ,costo,4,6,,1,611505,0,Clase 6,3834
6,61,15,05,01,Carbon ,costo,5,6,,1,61150501,1,Clase 6,3835
6,61,15,10,,PETROLEO CRUDO ,costo,4,6,,1,611510,0,Clase 6,3836
6,61,15,10,01,Petroleo Crudo ,costo,5,6,,1,61151001,1,Clase 6,3837
6,61,15,12,,GAS NATURAL ,costo,4,6,,1,611512,0,Clase 6,3838
6,61,15,12,01,Gas Natural ,costo,5,6,,1,61151201,1,Clase 6,3839
6,61,15,14,,SERVICIOS RELACIONADOS CON EXTRACCION DE PETROLEO Y GAS ,costo,4,6,,1,611514,0,Clase 6,3840
6,61,15,14,01,Servicios Relacionados Con Extraccion De Petroleo Y Gas ,costo,5,6,,1,61151401,1,Clase 6,3841
6,61,15,15,,MINERALES DE HIERRO ,costo,4,6,,1,611515,0,Clase 6,3842
6,61,15,15,01,Minerales De Hierro ,costo,5,6,,1,61151501,1,Clase 6,3843
6,61,15,20,,MINERALES METALIFEROS NO FERROSOS ,costo,4,6,,1,611520,0,Clase 6,3844
6,61,15,20,01,Minerales Metaliferos No Ferrosos ,costo,5,6,,1,61152001,1,Clase 6,3845
6,61,15,25,,PIEDRA- ARENA Y ARCILLA ,costo,4,6,,1,611525,0,Clase 6,3846
6,61,15,25,01,Piedra- Arena Y Arcilla ,costo,5,6,,1,61152501,1,Clase 6,3847
6,61,15,27,,PIEDRAS PRECIOSAS ,costo,4,6,,1,611527,0,Clase 6,3848
6,61,15,27,01,Piedras Preciosas ,costo,5,6,,1,61152701,1,Clase 6,3849
6,61,15,28,,ORO ,costo,4,6,,1,611528,0,Clase 6,3850
6,61,15,28,01,Oro ,costo,5,6,,1,61152801,1,Clase 6,3851
6,61,15,30,,OTRAS MINAS Y CANTERAS ,costo,4,6,,1,611530,0,Clase 6,3852
6,61,15,30,01,Otras Minas Y Canteras ,costo,5,6,,1,61153001,1,Clase 6,3853
6,61,15,32,,PRESTACION DE SERVICIOS SECTOR MINERO ,costo,4,6,,1,611532,0,Clase 6,3854
6,61,15,32,01,Prestacion De Servicios Sector Minero ,costo,5,6,,1,61153201,1,Clase 6,3855
6,61,15,95,,ACTIVIDADES CONEXAS ,costo,4,6,,1,611595,0,Clase 6,3856
6,61,15,95,01,Actividades Conexas ,costo,5,6,,1,61159501,1,Clase 6,3857
6,61,15,99,,AJUSTES POR INFLACION ,costo,4,6,,1,611599,0,Clase 6,3858
6,61,15,99,01,Ajustes Por Inflacion ,costo,5,6,,1,61159901,1,Clase 6,3859
6,61,20,,,INDUSTRIAS MANUFACTURERAS ,costo,3,6,,1,6120,0,Clase 6,3860
6,61,20,01,,PRODUCCION Y PROCESAMIENTO DE CARNES Y PRODUCTOS CARNICOS ,costo,4,6,,1,612001,0,Clase 6,3861
6,61,20,01,01,Produccion Y Procesamiento De Carnes Y Productos Carnicos ,costo,5,6,,1,61200101,1,Clase 6,3862
6,61,20,02,,PRODUCTOS DE PESCADO ,costo,4,6,,1,612002,0,Clase 6,3863
6,61,20,02,01,Productos De Pescado ,costo,5,6,,1,61200201,1,Clase 6,3864
6,61,20,03,,PRODUCTOS DE FRUTAS- LEGUMBRES Y HORTALIZAS ,costo,4,6,,1,612003,0,Clase 6,3865
6,61,20,03,01,Productos De Frutas- Legumbres Y Hortalizas ,costo,5,6,,1,61200301,1,Clase 6,3866
6,61,20,04,,ELABORACION DE ACEITES Y GRASAS ,costo,4,6,,1,612004,0,Clase 6,3867
6,61,20,04,01,Elaboracion De Aceites Y Grasas ,costo,5,6,,1,61200401,1,Clase 6,3868
6,61,20,05,,ELABORACION DE PRODUCTOS LACTEOS ,costo,4,6,,1,612005,0,Clase 6,3869
6,61,20,05,01,Elaboracion De Productos Lacteos ,costo,5,6,,1,61200501,1,Clase 6,3870
6,61,20,06,,ELABORACION DE PRODUCTOS DE MOLINERIA ,costo,4,6,,1,612006,0,Clase 6,3871
6,61,20,06,01,Elaboracion De Productos De Molineria ,costo,5,6,,1,61200601,1,Clase 6,3872
6,61,20,07,,ELABORACION DE ALMIDONES Y DERIVADOS ,costo,4,6,,1,612007,0,Clase 6,3873
6,61,20,07,01,Elaboracion De Almidones Y Derivados ,costo,5,6,,1,61200701,1,Clase 6,3874
6,61,20,08,,ELABORACION DE ALIMENTOS PARA ANIMALES ,costo,4,6,,1,612008,0,Clase 6,3875
6,61,20,08,01,Elaboracion De Alimentos Para Animales ,costo,5,6,,1,61200801,1,Clase 6,3876
6,61,20,09,,ELABORACION DE PRODUCTOS PARA PANADERIA ,costo,4,6,,1,612009,0,Clase 6,3877
